POÇO ANP,BLOCO,BACIA,ESTADO,AMBIENTE,OPERADOR,INÍCIO DA PERFURAÇÃO,CONCLUSÃO DO POÇO,NOTIFICAÇÃO DE DESCOBERTA ?,DATA DA NOTIFICAÇÃO DE DESCOBERTA
3-BRSA-141-BAS,BCAM-40,Camamu,BA,MAR,Petrobras,2002-04-08 14:00:00,2002-05-15 00:00:00,Sim,2002-05-03 00:00:00
6-BRSA-139D-ESS,BC-60,Campos,ES,MAR,Petrobras,2002-04-05 22:30:00,2002-06-07 00:00:00,Sim,2002-05-16 00:00:00
4-BRSA-144-RJS,BS-500,Santos,RJ,MAR,Petrobras,2002-04-04 06:45:00,2002-07-18 00:00:00,Sim,2002-04-17 00:00:00
1-BRSA-137-RJS,BS-500,Santos,RJ,MAR,Petrobras,2002-03-17 19:00:00,2002-04-01 00:00:00,Não,
1-BRSA-136-ESS,BES-100,Espírito Santo,ES,MAR,Petrobras,2002-03-17 13:00:00,2002-04-07 00:00:00,Sim,2002-04-06 00:00:00
3-BRSA-135-BAS,BCAM-40,Camamu,BA,MAR,Petrobras,2002-03-11 17:00:00,2002-04-02 00:00:00,Não,
1-BRSA-132-ALS,SEAL-30,Alagoas,AL,MAR,Petrobras,2002-02-25 13:15:00,2002-04-25 00:00:00,Não,
1-BRSA-130-RJS,BS-500,Santos,RJ,MAR,Petrobras,2002-02-20 15:00:00,2002-03-14 00:00:00,Sim,2002-03-11 00:00:00
1-BRSA-129-RJS,BC-600,Campos,RJ,MAR,Petrobras,2002-01-26 03:30:00,2002-03-09 00:00:00,Não,
3-BRSA-128-BAS,BCAM-40,Camamu,BA,MAR,Petrobras,2002-01-25 22:30:00,2002-02-25 00:00:00,Não,
1-BRSA-127-RJS,BS-500,Santos,RJ,MAR,Petrobras,2002-01-24 09:10:00,2002-02-10 00:00:00,Não,
3-BRSA-126-AM,AZU,Amazonas,AM,TERRA,Petrobras,2002-01-20 12:00:00,2002-04-03 00:00:00,Sim,2002-03-05 00:00:00
1-BRSA-125-RJS,BC-200,Campos,RJ,MAR,Petrobras,2002-01-18 15:45:00,2002-03-03 00:00:00,Não,
3-BRSA-111A-SES,SEAL-100,Sergipe,SE,MAR,Petrobras,2001-12-27 20:00:00,2002-03-26 00:00:00,Sim,2002-03-25 00:00:00
1-BRSA-124-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-12-25 22:00:00,2002-03-11 00:00:00,Sim,2002-03-11 00:00:00
1-BRSA-122-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-12-24 14:30:00,2002-01-20 00:00:00,Sim,2002-01-08 00:00:00
1-BRSA-120-RJS,BC-400,Campos,RJ,MAR,Petrobras,2001-12-13 11:00:00,2002-01-13 00:00:00,Não,
4-BRSA-119-SES,SEAL-10,Sergipe,SE,MAR,Petrobras,2001-12-08 19:00:00,2002-01-20 00:00:00,Não,
3-BRSA-118-RN,BPOT-4,Potiguar,RN,TERRA,Petrobras,2001-12-01 04:00:00,2002-06-12 00:00:00,Sim,2002-01-25 00:00:00
1-BRSA-117-RJS,BC-200,Campos,RJ,MAR,Petrobras,2001-11-23 02:20:00,2001-12-19 00:00:00,Sim,2001-12-18 00:00:00
3-BRSA-116-RN,BPOT-4,Potiguar,RN,TERRA,Petrobras,2001-11-18 12:00:00,2001-12-26 00:00:00,Não,
3-BRSA-115-BAS,BCAM-40,Camamu,BA,MAR,Petrobras,2001-11-16 03:30:00,2002-01-17 00:00:00,Sim,2001-12-18 00:00:00
1-BRSA-114-SPS,BS-400,Santos,SP,MAR,Petrobras,2001-11-09 16:00:00,2001-12-23 00:00:00,Sim,2001-12-21 00:00:00
1-BRSA-112-AM,BA-1,Amazonas,AM,TERRA,Petrobras,2001-11-09 00:00:00,2001-12-20 00:00:00,Não,
3-BRSA-111-SES,SEAL-100,Sergipe,SE,MAR,Petrobras,2001-11-07 18:00:00,2001-12-25 00:00:00,Não,
1-BRSA-110-RN,BT-POT-4,Potiguar,RN,TERRA,Petrobras,2001-10-31 22:00:00,2001-11-15 00:00:00,Não,
1-DEV-3-RJS,BM-C-8,Campos,RJ,MAR,BP Energy,2001-10-23 13:00:00,2001-11-18 00:00:00,Sim,2001-11-09 00:00:00
1-BRSA-108A-ESS,BC-60,Campos,ES,MAR,Petrobras,2001-10-14 04:30:00,2002-01-19 00:00:00,Sim,2002-01-17 00:00:00
3-BRSA-107B-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2001-10-09 07:00:00,2001-11-22 00:00:00,Não,
3-BRSA-107A-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2001-10-08 00:01:00,2001-11-22 00:00:00,Não,
1-BRSA-108-ESS,BC-60,Campos,ES,MAR,Petrobras,2001-10-07 23:30:00,2002-01-19 00:00:00,Não,
1-BRSA-113DA-SES,SEAL-100,Sergipe,SE,MAR,Petrobras,2001-09-24 00:30:00,2001-10-28 00:00:00,Não,
3-BRSA-107-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2001-09-24 00:01:00,2001-11-22 00:00:00,Não,
1-BRSA-113D-SES,SEAL-100,Sergipe,SE,MAR,Petrobras,2001-09-22 02:52:00,2001-09-23 00:00:00,Não,
3-BRSA-106-BAS,BCAM-40,Camamu,BA,MAR,Petrobras,2001-09-12 11:30:00,2001-11-08 00:00:00,Sim,2001-10-15 00:00:00
1-BRSA-104-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-09-08 05:30:00,2001-10-10 00:00:00,Não,
1-BRSA-103-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-09-02 06:30:00,2001-12-07 00:00:00,Sim,2001-12-07 00:00:00
1-BRSA-102-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-09-01 15:20:00,2001-11-02 00:00:00,Não,
3-SHEL-8-RJS,BS-4,Santos,RJ,MAR,Shell,2001-08-18 08:45:00,2001-12-24 00:00:00,Sim,2001-11-13 00:00:00
3-BRSA-100D-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2001-08-10 12:00:00,2001-09-17 00:00:00,Não,
3-BRSA-99-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-08-08 08:20:00,2001-08-30 00:00:00,Sim,2001-08-29 00:00:00
1-BRSA-98-AM,BA-3,Amazonas,AM,TERRA,Petrobras,2001-08-07 06:00:00,2001-10-13 00:00:00,Sim,2001-09-10 00:00:00
1-BRSA-97-ALS,SEAL-300,Alagoas,AL,MAR,Petrobras,2001-08-05 20:30:00,2001-08-07 00:00:00,Não,
1-BRSA-96-RN,BPOT-4,Potiguar,RN,TERRA,Petrobras,2001-07-23 02:30:00,2006-01-04 00:00:00,Sim,2001-08-05 00:00:00
1-SHEL-7-ESS,BC-10,Campos,ES,MAR,Shell,2001-07-22 12:00:00,2001-08-12 00:00:00,Sim,2001-08-14 00:00:00
1-BRSA-95-RN,BPOT-4,Potiguar,RN,TERRA,Petrobras,2001-07-21 13:00:00,2001-11-13 00:00:00,Sim,2001-07-26 00:00:00
1-BRSA-25A-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-07-18 04:30:00,2001-08-15 00:00:00,Sim,2001-07-24 00:00:00
1-BRSA-93-RJS,BC-500,Campos,RJ,MAR,Petrobras,2001-07-17 14:00:00,2001-08-29 00:00:00,Sim,2001-07-31 00:00:00
1-BRSA-92-ESS,BC-15,Campos,ES,MAR,Petrobras,2001-07-10 06:08:00,2001-07-31 00:00:00,Não,
1-ESSO-1-APS,BFZ-1,Foz do Amazonas,AP,MAR,Esso Explor e Des,2001-07-07 19:15:00,2001-08-05 00:00:00,Não,
1-BRSA-91-ESS,BES-200,Espírito Santo,ES,MAR,Petrobras,2001-07-05 23:45:00,2001-08-06 00:00:00,Sim,2001-07-27 00:00:00
1-BRSA-90-CES,BPOT-100,Potiguar,CE,MAR,Petrobras,2001-07-05 22:00:00,2001-08-10 00:00:00,Não,
1-BRSA-87-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-07-04 18:00:00,2001-07-20 00:00:00,Não,
1-BRSA-86-SES,SEAL-100,Sergipe,SE,MAR,Petrobras,2001-07-04 14:00:00,2001-07-29 00:00:00,Sim,2001-07-25 00:00:00
1-BRSA-88-SES,SEAL-20,Sergipe,SE,MAR,Petrobras,2001-07-04 03:00:00,2001-07-23 00:00:00,Não,
1-BRSA-85-BAS,BMUC,Mucuri,BA,MAR,Petrobras,2001-07-02 12:30:00,2001-07-24 00:00:00,Não,
1-BRSA-83-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-06-27 21:30:00,2001-07-03 00:00:00,Não,
1-SHEL-6DP-ESS,BC-10,Campos,ES,MAR,Shell,2001-06-26 08:30:00,2001-07-20 00:00:00,Não,
1-BRSA-82-ES,BREG,Espírito Santo,ES,TERRA,Petrobras,2001-06-26 06:30:00,2001-07-16 00:00:00,Não,
1-QG-1-ESS,BC-7,Campos,ES,MAR,Queiroz Galvão,2001-06-22 05:30:00,2001-07-28 00:00:00,Não,
1-BRSA-81D-CES,BCE-5,Potiguar,CE,MAR,Petrobras,2001-06-20 06:00:00,2001-07-10 00:00:00,Sim,2001-07-09 00:00:00
1-BRSA-74B-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-06-16 15:30:00,2001-09-05 00:00:00,Sim,2001-09-06 00:00:00
1-BRSA-79-RN,BPOT-4,Potiguar,RN,TERRA,Petrobras,2001-06-16 02:00:00,2001-08-09 00:00:00,Não,
3-ELPS-8-PR,BPAR-10,Paraná,PR,TERRA,3R Petroleum Off,2001-06-15 03:00:00,2001-08-14 00:00:00,Sim,2001-08-17 00:00:00
1-BRSA-78-ESS,BE-49,Espírito Santo,ES,MAR,Petrobras,2001-06-14 06:30:00,2001-10-20 00:00:00,Sim,2001-09-04 00:00:00
1-BRSA-74A-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-06-11 03:18:00,2001-06-15 00:00:00,Não,
1-BRSA-75B-ESS,BC-15,Campos,ES,MAR,Petrobras,2001-06-09 17:00:00,2001-07-08 00:00:00,Sim,2001-07-06 00:00:00
1-BRSA-75A-ESS,BC-15,Campos,ES,MAR,Petrobras,2001-06-09 00:27:00,2001-06-09 00:00:00,Não,
1-BRSA-77-BAS,BCUM-1,Cumuruxatiba,BA,MAR,Petrobras,2001-06-07 14:30:00,2001-08-04 00:00:00,Sim,2001-07-17 00:00:00
1-BRSA-76-SES,SEAL-10,Sergipe,SE,MAR,Petrobras,2001-06-06 13:40:00,2001-06-29 00:00:00,Sim,2001-06-29 00:00:00
1-BRSA-75-ESS,BC-15,Campos,ES,MAR,Petrobras,2001-06-06 11:40:00,2001-06-06 00:00:00,Não,
1-BRSA-74-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-06-04 12:20:00,2001-06-10 00:00:00,Não,
1-UCAL-2-ESS,BC-9,Campos,ES,MAR,Unocal,2001-06-02 15:22:00,2001-06-17 00:00:00,Sim,2001-06-15 00:00:00
1-BRSA-71A-RJS,BC-500,Campos,RJ,MAR,Petrobras,2001-06-02 14:00:00,2001-07-14 00:00:00,Não,
1-BRSA-73-BA,REC-T-211,Recôncavo,BA,TERRA,Petrobras,2001-05-28 19:30:00,2001-07-08 00:00:00,Não,
1-BRSA-72-BA,BTUS-3,Tucano Sul,BA,TERRA,Petrobras,2001-05-28 00:01:00,2001-08-02 00:00:00,Não,
1-BRSA-71-RJS,BC-500,Campos,RJ,MAR,Petrobras,2001-05-22 21:00:00,2001-06-01 00:00:00,Não,
1-BRSA-69A-CES,BCE-2,Potiguar,CE,MAR,Petrobras,2001-05-22 08:00:00,2001-07-02 00:00:00,Não,
1-SHEL-6-ESS,BC-10,Campos,ES,MAR,Shell,2001-05-22 06:30:00,2001-07-20 00:00:00,Não,
1-TCPT-1-RN,BPOT-3,Potiguar,RN,TERRA,Tecpetrol Brasil,2001-05-20 11:30:00,2001-06-16 00:00:00,Sim,2001-03-13 00:00:00
1-UCAL-1-ESS,BC-9,Campos,ES,MAR,Unocal,2001-05-17 22:30:00,2001-05-31 00:00:00,Não,
1-BRSA-70D-SES,SEAL-10,Sergipe,SE,MAR,Petrobras,2001-05-17 05:30:00,2001-06-19 00:00:00,Sim,2001-06-13 00:00:00
1-BRSA-69-CES,BCE-2,Potiguar,CE,MAR,Petrobras,2001-05-16 09:30:00,2001-05-21 00:00:00,Não,
3-ELPS-7-PR,BPAR-10,Paraná,PR,TERRA,3R Petroleum Off,2001-05-16 07:00:00,2001-07-17 00:00:00,Sim,2001-06-29 00:00:00
4-BRSA-68HP-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-05-08 20:30:00,2001-08-05 00:00:00,Sim,2001-05-17 00:00:00
1-BRSA-67-ESS,BES-2,Espírito Santo,ES,MAR,Petrobras,2001-05-04 23:00:00,2001-10-04 00:00:00,Sim,2001-07-27 00:00:00
4-BRSA-66-ESS,BFRD,Espírito Santo,ES,MAR,Petrobras,2001-05-03 11:15:00,2001-06-09 00:00:00,Sim,2001-06-06 00:00:00
1-SHEL-5-RJS,BS-4,Santos,RJ,MAR,Shell,2001-04-24 09:30:00,2001-05-17 00:00:00,Não,
1-REPF-2-ESS,BES-3,Espírito Santo,ES,MAR,Repsol Sinopec,2001-04-22 09:00:00,2001-06-07 00:00:00,Sim,2001-06-05 00:00:00
1-BRSA-63-RN,BPOT-4,Potiguar,RN,TERRA,Petrobras,2001-04-18 09:00:00,2006-01-14 00:00:00,Sim,2001-05-29 00:00:00
3-BRSA-31B-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2001-04-15 14:30:00,2001-06-13 00:00:00,Sim,2001-05-28 00:00:00
1-HESS-3-RJS,BS-2,Santos,RJ,MAR,Amerada Hess,2001-04-12 10:30:00,2001-04-21 00:00:00,Não,
1-ELPS-5-BAS,BCAM-2,Camamu,BA,MAR,3R Petroleum Off,2001-04-12 09:30:00,2001-05-01 00:00:00,Não,
1-BRSA-62-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-04-11 00:00:00,2001-04-21 00:00:00,Não,
1-TXCO-1D-RJS,BC-4,Campos,RJ,MAR,Chevron Brasil,2001-04-09 19:30:00,2001-04-27 00:00:00,Não,
1-BRSA-61-RSS,BP-1,Pelotas,RS,MAR,Petrobras,2001-04-08 23:00:00,2001-05-29 00:00:00,Não,
1-DEV-2-RNS,BPOT-2,Potiguar,RN,MAR,BP Energy,2001-04-07 12:00:00,2001-04-25 00:00:00,Não,
1-BRSA-60-SCS,BS-3,Santos,SC,MAR,Petrobras,2001-04-07 02:00:00,2001-09-02 00:00:00,Sim,2001-09-05 00:00:00
3-BRSA-31A-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2001-04-01 22:00:00,2001-04-14 00:00:00,Não,
1-BP-2-APS,BFZ-2,Foz do Amazonas,AP,MAR,BP Brasil,2001-03-31 10:35:00,2001-07-12 00:00:00,Sim,2001-07-03 00:00:00
1-SHEL-4A-RJS,BS-4,Santos,RJ,MAR,Shell,2001-03-30 16:30:00,2001-04-10 00:00:00,Não,
4-BRSA-58HP-ES,CCNS,Espírito Santo,ES,TERRA,Petrobras,2001-03-30 00:00:00,2001-05-17 00:00:00,Não,
1-ELPS-4-PR,BPAR-10,Paraná,PR,TERRA,3R Petroleum Off,2001-03-24 19:00:00,2003-04-11 00:00:00,Sim,2001-05-04 00:00:00
1-BRSA-56-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-03-23 02:30:00,2001-07-27 00:00:00,Sim,2001-04-09 00:00:00
1-BRSA-55-AM,BSOL-5,Solimões,AM,TERRA,Petrobras,2001-03-16 20:00:00,2001-06-17 00:00:00,Sim,2001-06-04 00:00:00
1-BRSA-54D-SES,SEAL-10,Sergipe,SE,MAR,Petrobras,2001-03-13 04:00:00,2001-03-26 00:00:00,Não,
1-BRSA-53-RJS,BS-500,Santos,RJ,MAR,Petrobras,2001-03-10 20:27:00,2001-05-18 00:00:00,Sim,2001-04-27 00:00:00
1-BP-1A-APS,BFZ-2,Foz do Amazonas,AP,MAR,BP Brasil,2001-03-06 11:35:00,2001-03-29 00:00:00,Não,
1-BP-1-APS,BFZ-2,Foz do Amazonas,AP,MAR,Petrobras,2001-03-04 04:40:00,2001-03-05 00:00:00,Não,
1-BRSA-52-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-03-03 20:30:00,2001-03-18 00:00:00,Sim,2001-03-19 00:00:00
4-BRSA-51-ESS,BC-600,Campos,ES,MAR,Petrobras,2001-03-03 11:45:00,2001-05-02 00:00:00,Sim,2001-04-24 00:00:00
1-BRSA-50-ESS,BFRD,Espírito Santo,ES,MAR,Petrobras,2001-03-03 10:40:00,2001-03-30 00:00:00,Não,
1-BRSA-49-BAS,BCUM-100,Cumuruxatiba,BA,MAR,Petrobras,2001-03-03 03:30:00,2001-05-01 00:00:00,Não,
1-KMG-1-SPS,BS-1,Santos,SP,MAR,Kerr-McGee Brasil,2001-03-02 20:30:00,2001-04-04 00:00:00,Sim,2001-03-26 00:00:00
1-BRSA-48-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2001-03-01 08:00:00,2001-04-13 00:00:00,Não,
1-SHEL-4-RJS,BS-4,Santos,RJ,MAR,Shell,2001-02-25 02:30:00,2001-04-10 00:00:00,Sim,2001-03-09 00:00:00
1-BRSA-47-CES,BCE-8,Ceará,CE,MAR,Petrobras,2001-02-24 17:00:00,2001-05-01 00:00:00,Não,
1-BRSA-46-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-02-21 12:30:00,2001-03-07 00:00:00,Não,
1-COST-3-BAS,BCAM-2,Camamu,BA,MAR,3R Petroleum Off,2001-02-19 01:30:00,2001-04-01 00:00:00,Não,
1-BRSA-44-ES,BREG,Espírito Santo,ES,TERRA,Petrobras,2001-02-16 04:00:00,2001-03-19 00:00:00,Não,
1-BRSA-43-BA,BREC-13,Recôncavo,BA,TERRA,Petrobras,2001-02-12 03:00:00,2001-06-13 00:00:00,Sim,2001-03-05 00:00:00
1-DEV-1-RNS,BPOT-2,Potiguar,RN,MAR,BP Energy,2001-02-01 16:00:00,2001-03-08 00:00:00,Sim,2001-03-06 00:00:00
3-COST-2-PR,BPAR-10,Paraná,PR,TERRA,3R Petroleum Off,2001-01-30 14:30:00,2001-03-14 00:00:00,Não,
1-EPB-2-RJS,BC-2,Campos,RJ,MAR,Elf Brasil,2001-01-27 12:00:00,2001-02-26 00:00:00,Não,
1-SHEL-3-ESS,BC-10,Campos,ES,MAR,Shell,2001-01-27 07:00:00,2001-02-20 00:00:00,Não,
1-BRSA-41-ES,BCED,Espírito Santo,ES,TERRA,Petrobras,2001-01-21 06:00:00,2001-02-04 00:00:00,Sim,2001-02-06 00:00:00
4-BRSA-40-SE,SEAL-1,Sergipe,SE,TERRA,Petrobras,2001-01-12 03:30:00,2001-01-21 00:00:00,Não,
1-REPF-1A-ESS,BES-3,Espírito Santo,ES,MAR,Repsol Sinopec,2001-01-11 15:10:00,2001-03-12 00:00:00,Sim,2001-03-12 00:00:00
1-BRSA-38-SPS,BS-400,Santos,SP,MAR,Petrobras,2001-01-02 08:30:00,2001-03-05 00:00:00,Sim,2001-02-21 00:00:00
1-BRSA-37-RJS,BC-100,Campos,RJ,MAR,Petrobras,2000-12-29 00:40:00,2001-02-21 00:00:00,Sim,2001-02-12 00:00:00
1-BRSA-36-RN,BPOT-5,Potiguar,RN,TERRA,Petrobras,2000-12-24 04:00:00,2001-01-13 00:00:00,Não,
4-BRSA-35D-SE,SEAL-1,Sergipe,SE,TERRA,Petrobras,2000-12-23 11:30:00,2001-01-08 00:00:00,Não,
1-BRSA-34-ES,BREG,Espírito Santo,ES,TERRA,Petrobras,2000-12-19 16:00:00,2000-12-31 00:00:00,Sim,2000-12-29 00:00:00
1-BRSA-33-ESS,BC-60,Campos,ES,MAR,Petrobras,2000-12-19 08:30:00,2001-02-19 00:00:00,Sim,2001-01-09 00:00:00
1-EPB-1-RJS,BC-2,Campos,RJ,MAR,Elf Brasil,2000-12-14 16:00:00,2001-01-26 00:00:00,Sim,2001-01-05 00:00:00
1-SHEL-2-ESS,BC-10,Campos,ES,MAR,Shell,2000-12-12 17:30:00,2001-01-25 00:00:00,Sim,2001-01-05 00:00:00
1-REPF-1-ESS,BES-3,Espírito Santo,ES,MAR,Repsol Sinopec,2000-12-08 19:00:00,2001-03-12 00:00:00,Não,
3-BRSA-31-RNS,BPOT-10,Potiguar,RN,MAR,Petrobras,2000-11-30 04:00:00,2001-02-12 00:00:00,Não,
1-BRSA-29-RN,BPOT-4,Potiguar,RN,TERRA,Petrobras,2000-11-20 09:30:00,2001-04-08 00:00:00,Sim,2001-02-07 00:00:00
1-BRSA-28-BAS,BCAM-100,Camamu,BA,MAR,Petrobras,2000-11-17 03:30:00,2001-02-19 00:00:00,Não,
1-HESS-2-RJS,BC-8,Campos,RJ,MAR,Amerada Hess,2000-11-12 21:30:00,2000-12-08 00:00:00,Sim,2000-11-23 00:00:00
1-BRSA-27-RN,BPOT-6,Potiguar,RN,TERRA,Petrobras,2000-11-06 17:30:00,2000-11-20 00:00:00,Não,
1-BRSA-26-BAS,BCUM-1,Cumuruxatiba,BA,MAR,Petrobras,2000-11-06 11:00:00,2001-01-27 00:00:00,Não,
1-BRSA-25-ES,BT-ES-12,Espírito Santo,ES,TERRA,Petrobras,2000-11-05 23:30:00,2001-04-13 00:00:00,Sim,2000-11-14 00:00:00
6-BRSA-24-AM,BSOL-5,Solimões,AM,TERRA,Petrobras,2000-10-31 18:00:00,2001-02-08 00:00:00,Sim,2001-02-12 00:00:00
1-BRSA-23-ES,BT-ES-12,Espírito Santo,ES,TERRA,Petrobras,2000-10-20 00:30:00,2001-04-29 00:00:00,Sim,2000-11-03 00:00:00
1-COST-1P-PR,BPAR-10,Paraná,PR,TERRA,3R Petroleum Off,2000-10-18 12:05:00,2001-02-22 00:00:00,Sim,2000-11-05 00:00:00
1-BRSA-22-ES,BREG,Espírito Santo,ES,TERRA,Petrobras,2000-10-16 19:30:00,2001-05-22 00:00:00,Sim,2000-11-21 00:00:00
1-BRSA-21-CES,BCE-5,Potiguar,CE,MAR,Petrobras,2000-10-16 09:00:00,2000-11-22 00:00:00,Sim,2000-11-01 00:00:00
1-HESS-1-RJS,BS-2,Santos,RJ,MAR,Amerada Hess,2000-10-15 06:00:00,2000-11-10 00:00:00,Sim,2000-10-30 00:00:00
1-BRSA-20-RJS,BC-400,Campos,RJ,MAR,Petrobras,2000-09-30 05:45:00,2000-12-11 00:00:00,Sim,2000-10-13 00:00:00
3-BRSA-19-RJS,BS-500,Santos,RJ,MAR,Petrobras,2000-09-27 08:05:00,2000-12-29 00:00:00,Sim,2000-11-17 00:00:00
1-BRSA-18-ESS,BC-600,Campos,ES,MAR,Petrobras,2000-09-19 11:30:00,2000-12-26 00:00:00,Sim,2000-11-24 00:00:00
1-SHEL-1-ESS,BC-10,Campos,ES,MAR,Shell,2000-09-07 12:30:00,2000-10-10 00:00:00,Sim,2000-09-20 00:00:00
1-BRSA-15-RJS,BC-400,Campos,RJ,MAR,Petrobras,2000-09-01 08:25:00,2000-09-24 00:00:00,Sim,2000-09-25 00:00:00
1-BRSA-14-BAS,BCAM-40,Camamu,BA,MAR,Petrobras,2000-08-15 16:00:00,2000-10-27 00:00:00,Sim,2000-10-17 00:00:00
1-BRSA-13-ESS,BC-14,Campos,ES,MAR,Petrobras,2000-08-09 22:22:00,2000-09-17 00:00:00,Sim,2000-09-14 00:00:00
1-BRSA-12-RN,POT-T-790,Potiguar,RN,TERRA,Petrobras,2000-08-01 12:30:00,2000-10-14 00:00:00,Sim,2000-09-01 00:00:00
1-BRSA-11-ESS,BES-100,Espírito Santo,ES,MAR,Petrobras,2000-07-26 02:48:00,2000-08-25 00:00:00,Não,
1-BRSA-10-ESS,BC-60,Campos,ES,MAR,Petrobras,2000-07-24 14:20:00,2000-09-06 00:00:00,Não,
1-BRSA-9-AM,BA-2,Amazonas,AM,TERRA,Petrobras,2000-07-19 00:00:00,2000-09-08 00:00:00,Não,
1-BRSA-7-RN,BPOT-6,Potiguar,RN,TERRA,Petrobras,2000-07-05 05:30:00,2000-08-26 00:00:00,Sim,2000-09-14 00:00:00
1-BRSA-5A-BAS,BCAM-1,Camamu,BA,MAR,Petrobras,2000-07-01 21:00:00,2000-08-09 00:00:00,Sim,2000-07-28 00:00:00
1-BRSA-5-BAS,BCAM-1,Camamu,BA,MAR,Petrobras,2000-06-23 02:00:00,2000-07-01 00:00:00,Não,
1-BRSA-6-RJS,BC-30,Campos,RJ,MAR,Petrobras,2000-06-21 11:00:00,2000-08-07 00:00:00,Sim,2000-07-21 00:00:00
1-BRSA-4-ESS,BES-100,Espírito Santo,ES,MAR,Petrobras,2000-06-21 08:24:00,2000-07-21 00:00:00,Sim,2000-10-05 00:00:00
1-BRSA-3-RNS,BPOT-100A,Potiguar,RN,MAR,Petrobras,2000-05-28 13:00:00,2000-11-23 00:00:00,Sim,2000-10-13 00:00:00
3-BRSA-2A-RJS,BS-500,Santos,RJ,MAR,Petrobras,2000-05-24 07:00:00,2000-09-26 00:00:00,Sim,2001-04-17 00:00:00
3-RJS-550-RJS,BS-500,Santos,RJ,MAR,Petrobras,2000-04-30 00:00:00,2000-05-21 00:00:00,Não,
1-NCO-1-BA,BTUS-5,Tucano Sul,BA,TERRA,Petrobras,2000-04-29 00:00:00,2000-05-05 00:00:00,Não,
1-RJS-548A-RJ,BC-40,Campos,RJ,MAR,Petrobras,2000-04-24 00:00:00,2000-07-07 00:00:00,Sim,2000-06-29 00:00:00
1-RJS-548-RJS,BC-40,Campos,RJ,MAR,Petrobras,2000-04-18 00:00:00,2000-07-08 00:00:00,Não,
1-RJS-533-RJ,BC-200,Campos,RJ,MAR,Petrobras,2000-04-15 00:00:00,2000-09-14 00:00:00,Não,
1-JAB-1-AM,BA-2,Amazonas,AM,TERRA,Petrobras,2000-03-23 00:00:00,2000-06-10 00:00:00,Não,
1-ESS-95A-ES,BC-15,Campos,ES,MAR,Petrobras,2000-03-10 00:00:00,2000-06-18 00:00:00,Sim,2000-06-06 00:00:00
1-RJS-526A-RJ,BC-200,Campos,RJ,MAR,Petrobras,2000-02-26 00:00:00,2000-06-27 00:00:00,Sim,2000-06-07 00:00:00
1-ESS-95-ES,BC-15,Campos,ES,MAR,Petrobras,2000-02-25 00:00:00,2000-03-02 00:00:00,Não,
1-RJS-526-RJ,BC-200,Campos,RJ,MAR,Petrobras,2000-02-17 00:00:00,2000-02-18 00:00:00,Não,
1-RJS-547-RJ,BC-200A,Campos,RJ,MAR,Petrobras,2000-02-04 00:00:00,2000-02-17 00:00:00,Não,
1-SES-127-SE,SEAL-300,Sergipe,SE,MAR,Petrobras,2000-02-01 00:00:00,2000-03-28 00:00:00,Sim,2000-04-03 00:00:00
1-SPS-32A-SP,BS-400,Santos,SP,MAR,Petrobras,2000-01-11 00:00:00,2000-02-09 00:00:00,Não,
1-BV-1-ES,BREG,Espírito Santo,ES,TERRA,Petrobras,1999-12-29 00:00:00,2000-01-25 00:00:00,Não,
1-CAP-1-AM,BA-1,Amazonas,AM,TERRA,Petrobras,1999-12-21 00:00:00,2000-02-04 00:00:00,Sim,2000-01-27 00:00:00
1-ESS-94-ESS,BES-200,Espírito Santo,ES,MAR,Petrobras,1999-12-18 00:00:00,2000-01-24 00:00:00,Não,
1-RJS-545-RJ,BC-400,Campos,RJ,MAR,Petrobras,1999-12-15 00:00:00,2000-01-16 00:00:00,Não,
1-BAS-126-BAS,BALM-200,Almada,BA,MAR,Petrobras,1999-12-13 00:01:00,2000-02-02 00:00:00,Não,
1-SPS-32-SP,BS-400,Santos,SP,MAR,Petrobras,1999-12-02 00:00:00,2000-01-07 00:00:00,Não,
